projects,Scripts,link,expectedCategory,,
devstack,/roles/start-fresh-logging/defaults/main.yaml,https://github.com/openstack/devstack/blob/master/roles/start-fresh-logging/defaults/main.yaml,Conf-Infrastructure-Variables,,
devstack,/roles/sync-devstack-data/defaults/main.yaml,https://github.com/openstack/devstack/blob/master/roles/sync-devstack-data/defaults/main.yaml,Conf-Infrastructure-Variables,,
devstack,/roles/write-devstack-local-conf/defaults/main.yaml,https://github.com/openstack/devstack/blob/master/roles/write-devstack-local-conf/defaults/main.yaml,Conf-Infrastructure-Variables,,
grenade,/roles/configure-grenade-branches/defaults/main.yaml,https://github.com/openstack/grenade/blob/master/roles/configure-grenade-branches/defaults/main.yaml,Conf-Infrastructure-Variables,,
grenade,/roles/prepare-grenade-logs/defaults/main.yaml,https://github.com/openstack/grenade/blob/master/roles/prepare-grenade-logs/defaults/main.yaml,Conf-Infrastructure-Variables,,
grenade,/roles/run-grenade/defaults/main.yaml,https://github.com/openstack/grenade/blob/master/roles/run-grenade/defaults/main.yaml,Conf-Infrastructure-Variables,,
grenade,/roles/write-grenade-conf/defaults/main.yaml,https://github.com/openstack/grenade/blob/master/roles/write-grenade-conf/defaults/main.yaml,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/bifrost,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/bifrost,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/compute,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/compute,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/controllers,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/controllers,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/dell-switch-bmp,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/dell-switch-bmp,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/dnf,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/dnf,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/dns,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/dns,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/globals,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/globals,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/grafana,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/grafana,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/idrac,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/idrac,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/inspector,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/inspector,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/ipa,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/ipa,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/ironic,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/ironic,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/kolla,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/kolla,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/monasca,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/monasca,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/monitoring,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/monitoring,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/network,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/network,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/neutron,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/neutron,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/opensm,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/opensm,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/openstack,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/openstack,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/overcloud,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/overcloud,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/seed,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/seed,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/seed-hypervisor,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/seed-hypervisor,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/seed-vm,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/seed-vm,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/ssh,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/ssh,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/storage,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/storage,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/swift,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/swift,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/switches/arista,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/arista,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/switches/config,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/config,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/switches/dell,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/dell,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/switches/junos,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/switches/junos,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/time,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/time,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/all/users,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/users,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/monitoring/bios,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/bios,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/monitoring/luks,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/luks,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/monitoring/lvm,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/lvm,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/monitoring/mdadm,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/mdadm,Conf-Infrastructure-Variables,,
kayobe,/ansible/group_vars/monitoring/raid,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/raid,Conf-Infrastructure-Variables,,
kayobe,/ansible/kolla-bifrost-hostvars.yml,https://github.com/openstack/kayobe/blob/master/ansible/kolla-bifrost-hostvars.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/arista-switch/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/arista-switch/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/bootstrap/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/bootstrap/vars/Debian.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/vars/Debian.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/bootstrap/vars/RedHat.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/bootstrap/vars/RedHat.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/console-allocation/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/console-allocation/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/dell-switch/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/dell-switch/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/dell-switch-bmp/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/dell-switch-bmp/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/deploy-containers/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/deploy-containers/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/dev-tools/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/dev-tools/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/disable-selinux/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/disable-selinux/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/dnf/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/dnf-automatic/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/dnf-automatic/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/drac-boot-mode/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/drac-boot-mode/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/drac-boot-mode/vars/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/drac-boot-mode/vars/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/drac-pxe/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/drac-pxe/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/drac-pxe/vars/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/drac-pxe/vars/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/image-download/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/image-download/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/inspection-store/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/inspection-store/defaults/main.yml,Conf-Infrastructure-Variables,,
kayobe,/ansible/roles/ip-allocation/defaults/main.yml,https://github.com/openstack/kayobe/blob/master/ansible/roles/ip-allocation/defaults/main.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/all/ssl.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all/ssl.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/all_containers.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/all_containers.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/barbican_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/barbican_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/ceilometer_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ceilometer_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/ceph-rgw.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ceph-rgw.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/ceph_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ceph_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/cinder_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/cinder_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/galera_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/galera_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/haproxy/haproxy.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/haproxy/haproxy.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/haproxy/keepalived.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/haproxy/keepalived.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/ironic-compute_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ironic-compute_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/ironic_compute.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/ironic_compute.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/keystone_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/keystone_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/kvm-compute_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/kvm-compute_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/masakari-monitor_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/masakari-monitor_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/network_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/network_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/neutron_agent.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/neutron_agent.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/neutron_calico_dhcp_agent.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/neutron_calico_dhcp_agent.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/nova_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/nova_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/physical_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/physical_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/placement_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/placement_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/qemu-compute_hosts.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/qemu-compute_hosts.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/rabbitmq_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/rabbitmq_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/rsyslog.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/rsyslog.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/tacker_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/tacker_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/group_vars/utility_all.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/utility_all.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/host_vars/localhost/ceilometer.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/host_vars/localhost/ceilometer.yml,Conf-Infrastructure-Variables,,
openstack-ansible,/inventory/host_vars/localhost/swift.yml,https://github.com/openstack/openstack-ansible/blob/master/inventory/host_vars/localhost/swift.yml,Conf-Infrastructure-Variables,,
openstack-ansible-ceph_client,/defaults/main.yml,https://github.com/openstack/openstack-ansible-ceph_client/blob/master/defaults/main.yml,Conf-Infrastructure-Variables,,
openstack-ansible-ceph_client,/meta/main.yml,https://github.com/openstack/openstack-ansible-ceph_client/blob/master/meta/main.yml,Conf-Infrastructure-Variables,,
